0	31988733	31988738	0	bhoĝ
0	31988740	31988741	0	-
0	31988741	31988742	0	,
0	31988743	31988750	1	meaning
0	31988751	31988752	1	"
0	31988752	31988755	0	the
0	31988756	31988763	1	running
0	31988764	31988769	1	water
0	31988769	31988770	0	"
0	31988770	31988771	0	.
0	31989131	31989137	1	Course
0	31989138	31989141	1	and
0	31989142	31989153	1	tributaries
0	31989156	31989159	1	The
0	31989163	31989168	1	Bosna
0	31989172	31989177	1	river
0	31989178	31989182	1	also
0	31989183	31989188	1	makes
0	31989189	31989191	1	up
0	31989192	31989195	1	the
0	31989196	31989201	1	Bosna
0	31989202	31989207	1	River
0	31989208	31989214	1	Valley
0	31989214	31989215	0	,
0	31989216	31989219	1	the
0	31989220	31989227	1	country
0	31989227	31989228	0	'
0	31989228	31989229	0	s
0	31989230	31989240	1	industrial
0	31989241	31989247	1	center
0	31989248	31989251	1	and
0	31989252	31989256	1	home
0	31989257	31989259	1	to
0	31989260	31989265	1	close
0	31989266	31989268	1	to
0	31989269	31989270	1	a
0	31989271	31989278	1	million
0	31989279	31989285	1	people
0	31989285	31989286	0	,
0	31989287	31989289	1	as
0	31989290	31989294	1	well
0	31989295	31989297	1	as
0	31989298	31989301	1	the
0	31989302	31989310	1	location
0	31989311	31989313	1	of
0	31989314	31989321	1	several
0	31989322	31989327	1	major
0	31989328	31989334	1	cities
0	31989334	31989335	0	.
0	31989336	31989339	1	The
0	31989340	31989345	1	river
0	31989345	31989346	0	'
0	31989346	31989347	0	s
0	31989348	31989355	1	biggest
0	31989368	31989379	1	tributaries
0	31989382	31989385	1	are
0	31989386	31989389	1	the
0	31989429	31989440	1	Željeznica
0	31989442	31989443	0	,
0	31989446	31989454	1	Miljacka
0	31989456	31989457	0	,
0	31989477	31989484	1	Fojnica
0	31989486	31989487	0	,
0	31989490	31989496	1	Lašva
0	31989498	31989499	0	,
0	31989500	31989509	1	Gostović
0	31989509	31989510	0	,
0	31989529	31989536	1	Krivaja
0	31989538	31989539	0	,
0	31989554	31989559	1	Usora
0	31989561	31989562	0	,
0	31989563	31989566	1	and
0	31989569	31989576	1	Spreča
0	31989579	31989585	1	rivers
0	31989585	31989586	0	.
0	31989588	31989591	1	Its
0	31989592	31989598	1	source
0	31989599	31989601	1	is
0	31989602	31989604	1	at
0	31989605	31989608	1	the
0	31989609	31989615	1	spring
0	31989618	31989623	1	Vrelo
0	31989624	31989629	1	Bosne
0	31989631	31989632	0	,
0	31989633	31989635	1	at
0	31989636	31989639	1	the
0	31989642	31989651	1	foothills
0	31989654	31989656	1	of
0	31989657	31989660	1	the
0	31989661	31989666	1	Mount
0	31989669	31989674	1	Igman
0	31989676	31989677	0	,
0	31989678	31989680	1	on
0	31989681	31989684	1	the
0	31989685	31989694	1	outskirts
0	31989695	31989697	1	of
0	31989700	31989708	1	Sarajevo
0	31989710	31989711	0	,
0	31989712	31989719	1	capital
0	31989720	31989722	1	of
0	31989723	31989729	1	Bosnia
0	31989730	31989733	1	and
0	31989734	31989745	1	Herzegovina
0	31989745	31989746	0	.
0	31989748	31989751	1	The
0	31989752	31989758	1	spring
0	31989759	31989761	1	is
0	31989762	31989765	1	one
0	31989766	31989768	1	of
0	31989769	31989775	1	Bosnia
0	31989776	31989779	1	and
0	31989780	31989791	1	Herzegovina
0	31989791	31989792	0	'
0	31989792	31989793	0	s
0	31989794	31989799	1	chief
0	31989800	31989807	1	natural
0	31989808	31989817	1	landmarks
0	31989818	31989821	1	and
0	31989824	31989831	1	tourist
0	30581984	30581995	1	attractions
0	31989845	31989846	0	.
0	31989847	31989851	1	From
0	31989852	31989857	1	there
0	31989857	31989858	0	,
0	31989859	31989862	1	the
0	31989863	31989868	1	Bosna
0	31989869	31989874	1	flows
0	31989875	31989885	1	northwards
0	31989885	31989886	0	,
0	31989887	31989894	1	through
0	31989895	31989898	1	the
0	31989899	31989904	1	heart
0	31989905	31989907	1	of
0	31989926	31989932	1	Bosnia
0	31989934	31989935	0	,
0	31989936	31989946	1	eventually
0	31989947	31989955	1	becoming
0	31989956	31989957	1	a
0	31989958	31989963	1	right
0	31989966	31989975	1	tributary
0	31989978	31989980	1	of
0	31989981	31989984	1	the
0	31990000	31990004	1	Sava
0	31990005	31990010	1	River
0	31990013	31990015	1	in
0	31990018	31990026	1	Bosanski
0	31990027	31990033	1	Šamac
0	31990035	31990036	0	.
0	31990037	31990040	1	The
0	31990041	31990046	1	Bosna
0	31990047	31990052	1	flows
0	31990053	31990060	1	through
0	31990061	31990062	1	a
0	31990063	31990069	1	number
0	31990070	31990072	1	of
0	31990093	31990100	1	cantons
0	31990102	31990103	0	.
0	31990104	31990108	1	From
0	31990109	31990112	1	its
0	31990113	31990121	1	starting
0	31990122	31990127	1	point
0	31990128	31990130	1	in
0	31990131	31990134	1	the
0	31990137	31990145	1	Sarajevo
0	31990146	31990152	1	Canton
0	31990154	31990155	0	,
0	31990156	31990158	1	it
0	31990159	31990164	1	flows
0	31990165	31990172	1	through
0	31990175	31990181	1	Zenica
0	31990181	31990182	0	-
0	31990182	31990187	0	Doboj
0	31990188	31990194	1	Canton
0	31990196	31990197	0	,
0	31990198	31990203	1	Doboj
0	31990204	31990210	1	Region
0	31990210	31990211	0	,
0	31990212	31990215	1	and
0	31990218	31990226	1	Posavina
0	31990227	31990233	1	Canton
0	31990235	31990236	0	,
0	31990237	31990239	1	in
0	31990240	31990244	1	that
0	31990245	31990250	1	order
0	31990250	31990251	0	.
0	31990252	31990254	1	On
0	31990255	31990258	1	its
0	31990259	31990262	1	way
0	31990263	31990268	1	north
0	31990269	31990272	1	the
0	31990273	31990278	1	River
0	31990279	31990284	1	Bosna
0	31990285	31990289	1	also
0	31990290	31990296	1	passes
0	31990297	31990304	1	through
0	31990305	31990308	1	the
0	31990309	31990315	1	cities
0	31990316	31990318	1	of
0	31990352	31990358	1	Visoko
0	31990360	31990361	0	,
0	31990364	31990370	1	Zenica
0	31990372	31990373	0	,
0	31990376	31990382	1	Maglaj
0	31990384	31990385	0	,
0	31990388	31990393	1	Doboj
0	31990395	31990396	0	,
0	31990399	31990407	1	Modriča
0	31990410	31990413	1	and
0	31990416	31990424	1	Bosanski
0	31990425	31990431	1	Šamac
0	31990433	31990434	0	.
0	31990495	31990499	1	File
0	31990499	31990500	0	:
0	31990500	31990505	0	River
0	31990506	31990511	1	Bosna
0	31990511	31990512	0	,
0	31990513	31990521	1	Sarajevo
0	31990522	31990523	1	(
0	31990523	31990524	0	4
0	31990524	31990525	0	)
0	31990525	31990526	0	.
0	31990526	31990529	0	JPG
0	31990530	31990535	0	Bosna
0	31990536	31990541	1	river
0	31990542	31990546	1	flow
0	31990547	31990554	1	outside
0	31990557	31990565	1	Sarajevo
0	31990568	31990572	1	File
0	31990572	31990573	0	:
0	31990573	31990578	0	Vrelo
0	31990579	31990584	1	Bosne
0	31990584	31990585	0	,
0	31990586	31990594	1	Sarajevo
0	31990595	31990599	1	park
0	31990599	31990600	0	.
0	31990600	31990603	0	JPG
0	31990604	31990609	0	Bosna
0	31990610	31990615	1	river
0	31990616	31990620	1	pond
0	31990621	31990623	1	in
0	31990626	31990633	1	Ilidža
0	31990636	31990640	1	File
0	31990640	31990641	0	:
0	31990641	31990646	0	River
0	31990647	31990652	1	Bosna
0	31990652	31990653	0	,
0	31990654	31990662	1	Sarajevo
0	31990663	31990664	1	(
0	31990664	31990665	0	1
0	31990665	31990666	0	)
0	31990666	31990667	0	.
0	31990667	31990670	0	JPG
